Video;Comment;Densidade semântica: ;Dificuldade:;Densidade semântica:;Dificuldade;Sadness;Joy;Fear;Disgust;Anger;Score;Label;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
https://www.youtube.com/watch?v=r7f-aR7vgg0;Assistindo em 2021. Salvando minha vida! Muito obrigado!;Muito baixo;Fácil;Baixo;Muito fácil;0.0;1.0;0.0;0.0;0.0;1.0;POSITIVE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
https://www.youtube.com/watch?v=r7f-aR7vgg0;Irmão está mal  não são 4 bits um int mais 4 bytes (máquina com palavra a 32 bits). Em que podemos representar com unsigned 2^32-1 números. Obviamente aumenta em máquina com palavra de 64bits;Muito baixo;Fácil;Baixo;Muito fácil;0.0;0.0;0.0;0.0;0.0;0.0;NEUTRAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
https://www.youtube.com/watch?v=r7f-aR7vgg0;Arretado! 2021 em PE;Muito baixo;Fácil;Baixo;Muito fácil;0.0;0.0;0.0;0.0;0.0;0.0;NEUTRAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
https://www.youtube.com/watch?v=r7f-aR7vgg0;Amigo  muito obrigado pela explicação  me ajudou muito!;Muito baixo;Fácil;Baixo;Muito fácil;0.0;0.625;0.0;0.0;0.0;0.625;POSITIVE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
https://www.youtube.com/watch?v=r7f-aR7vgg0;Continua sendo o melhor  professor. Esperamos que volte a postar um dia. Felicidades;Muito baixo;Fácil;Baixo;Muito fácil;0.0;1.0;0.0;0.0;0.0;1.0;POSITIVE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
https://www.youtube.com/watch?v=r7f-aR7vgg0;Mesmo em 2021 essas vídeos aulas ainda são bem uteis  está me ajudando muito na Faculdade;Muito baixo;Fácil;Baixo;Muito fácil;0.0;0.39375;0.0;0.0;0.0;0.39375;POSITIVE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
https://www.youtube.com/watch?v=r7f-aR7vgg0;"Gente alguem me ajuda  não estou entendendo esse exemplo:<a href=""http://www.youtube.com/results?search_query=%23include"">#include</a>stdio.h&gt<a href=""http://www.youtube.com/results?search_query=%23include"">#include</a>stdlib.h&gtint main(){int *pp = (int *)malloc(sizeof(int))p[0] = 2p[1] = 44p[2] = 67printf(&quot%d\n&quot p[0])printf(&quot%d\n&quot p[1])printf(&quot%d\n&quot p[2])return 0}//nesse caso eu estaria alocando apenas 4 bytes  ou seja  apenas uma posicao no meu vetor  mesmo assim quando uso outras posições não dá erro no código  isso está certo ?";Muito baixo;Fácil;Baixo;Muito fácil;0.145;0.3875;0.0;0.0;0.0;0.14583333333333334;MIXED;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
https://www.youtube.com/watch?v=r7f-aR7vgg0;grande aula  só não deixei de notar que o senhor tem a voz igual a do ator da série mr robot  o christian slater.;Muito baixo;Fácil;Baixo;Muito fácil;0.2625;0.0;0.0;0.0;0.0;-0.2625;NEGATIVE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
https://www.youtube.com/watch?v=r7f-aR7vgg0;2013... Eu assistindo em 2021;Muito baixo;Fácil;Baixo;Muito fácil;0.0;0.0;0.0;0.0;0.0;0.0;NEUTRAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
https://www.youtube.com/watch?v=r7f-aR7vgg0;Ajudando muito na facul em 2021  vlw cara;Muito baixo;Fácil;Baixo;Muito fácil;0.0;0.525;0.0;0.0;0.0;0.525;POSITIVE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
https://www.youtube.com/watch?v=SJzd9x2S2yg;Horas de leitura e vídeo aulas tentando entender esse troço de ponteiro  foi aqui que eu recuperei as esperanças  obrigado professor;Médio;Médio;Médio;Médio;0.0;0.875;0.0;0.0;0.0;0.875;POSITIVE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
https://www.youtube.com/watch?v=SJzd9x2S2yg;Finalmente consegui entender ponteiros! Obrigada!!!;Médio;Médio;Médio;Médio;0.0;0.625;0.0;0.0;0.0;0.625;POSITIVE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
https://www.youtube.com/watch?v=SJzd9x2S2yg;Obrigado pelos esclarecimentos.;Médio;Médio;Médio;Médio;0.0;0.4375;0.0;0.0;0.0;0.4375;POSITIVE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
https://www.youtube.com/watch?v=SJzd9x2S2yg;Aula salvando a disciplina de Estrutura de Dados  como sempre. Muito obrigada!;Médio;Médio;Médio;Médio;0.0;1.0;0.0;0.0;0.0;1.0;POSITIVE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
https://www.youtube.com/watch?v=SJzd9x2S2yg;Mais de um ano sem entender esse conteúdo  e só com essa aula maravilhosa que parece q foi feita pra um acéfalo entender  que finalmente compreendi o que é ponteiro. Salvou minha vida demais!;Médio;Médio;Médio;Médio;0.0;0.975;0.0;0.0;0.0;0.975;POSITIVE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
https://www.youtube.com/watch?v=SJzd9x2S2yg;Claro como água. Muito obrigada  professor!;Médio;Médio;Médio;Médio;0.0;0.4;0.0;0.0;0.0;0.4;POSITIVE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
https://www.youtube.com/watch?v=SJzd9x2S2yg;Confuso nada!A &quotMELHOR&quot aula no menor tempo.Mais um &quotlike&quot  Prof. Backes!;Médio;Médio;Médio;Médio;0.15;0.5;0.0;0.3;0.0;0.5;POSITIVE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
https://www.youtube.com/watch?v=SJzd9x2S2yg;Me salvouu;Médio;Médio;Médio;Médio;0.0;0.7875;0.0;0.0;0.0;0.7875;POSITIVE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
https://www.youtube.com/watch?v=SJzd9x2S2yg;Mais um ótimo vídeo! Obrigado!;Médio;Médio;Médio;Médio;0.0;0.78125;0.0;0.0;0.0;0.78125;POSITIVE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
https://www.youtube.com/watch?v=SJzd9x2S2yg;Me indicaram como &quotO melhor professor de C&quot  e É MESMO!  Mto boa a aula.!!!;Médio;Médio;Médio;Médio;0.0;0.7770833333333333;0.0;0.0;0.0;0.7770833333333333;POSITIVE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
https://www.youtube.com/watch?v=SJzd9x2S2yg;Desde 2012 até hoje   melhores explicaçoes basicas da linguagem c do youtube!;Médio;Médio;Médio;Médio;0.0;0.625;0.0;0.0;0.0;0.625;POSITIVE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
https://www.youtube.com/watch?v=SJzd9x2S2yg;Explicação clara e simples  parabéns!;Médio;Médio;Médio;Médio;0.0;0.625;0.0;0.0;0.0;0.625;POSITIVE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
https://www.youtube.com/watch?v=SJzd9x2S2yg;Excelente. Sensacional. Ótima explicação. Simplificou o complexo. Esse dom é para poucos. Parabéns professor.;Médio;Médio;Médio;Médio;0.0;0.946875;0.0;0.0;0.0;0.946875;POSITIVE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
https://www.youtube.com/watch?v=SJzd9x2S2yg;Excelente aula!!!!;Médio;Médio;Médio;Médio;0.0;1.0;0.0;0.0;0.0;1.0;POSITIVE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
https://www.youtube.com/watch?v=SJzd9x2S2yg;Otimos videos professor  está ajudando muito.Eu só queria dizer que quando você diz que o endereço NULL não existe NÃO É VERDADE  esse é o primeiro endereço de memoria  o endereço 0 (zero)  e quando você coloca seu ponteiro pra NULL você simplismente está apontando nesse endereço  e o sistema operacional está programado para nunca armazenar nada nesse endereço.;Médio;Médio;Médio;Médio;0.42;0.42;0.0;0.0;0.0;0.0;MIXED;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
https://www.youtube.com/watch?v=SJzd9x2S2yg;"<a href=""https://www.youtube.com/watch?v=SJzd9x2S2yg&ampt=8m29s"">8:29</a>... Você diz que em momento nenhum mexeu com x  mas mexeu sim. (eu entendi o q vc disse  mas essa fala ficou meio confusa).";Médio;Médio;Médio;Médio;0.2625;0.0;0.0;0.525;0.0;-0.525;NEGATIVE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
https://www.youtube.com/watch?v=SJzd9x2S2yg;A melhor forma de entender ponteiros (e praticamente qualquer conceito de programação que quiser) é simples: USE O DEBUGGER e o visualizador de memória !!  Desta forma  você poderá visualizar EXATAMENTE o que ele está querendo dizer. Ex:int x= 10 int *pp = &ampx Se você carrega no debugger  vai notar que o programa já tem as variáveis na memória ANTES do debugger iniciar (ele ainda vai passar a linha de x  mas p e x JÁ EXISTEM NA MEMÓRIA).Veja o que aconteceu aqui no meu debugger:&quotInicio:&quot  ( endereço de x= 0x22ff18 ... valor de x = 0x64 ou 40 decimal    endereço de p= 0x22ff1c ... valor de p = 0x2   ou 2 decimal) &quotint x = 10&quot ( endereço de x= 0x22ff18 ... valor de x = 0x10 ou 10 decimal    endereço de p= 0x22ff1c ... valor de p = 0x2   ou 2 decimal)&quotint *p&quot ( endereço de x= 0x22ff18 ... valor de x = 0x10 ou 10 decimal    endereço de p= 0x22ff1c ... valor de p = 0x2   ou 2 decimal) Aqui nada muda  simplesmente o * serve para avisar ao compilador que  quando for buscar algo na variável p  interprete o valor de p como um ENDEREÇ0  e não como um valor.&quotp = &ampx&quot ( endereço de x= 0x22ff18 ... valor de x = 0x10           ou 10 decimal    endereço de p= 0x22ff1c ... valor de p = 0x22ff18   ou 10 decimal   *p = 10 decimal ).  Então  o endereço de p tem um valor 0x22ff18  mas como o compilador recebeu a informação que a variável p tem que ser tratada como um endereço  então  esse valor é um novo endereço que o compilador vai buscar... no caso  é o endereço da variável x  e neste endereço  existe o valor 10 decimal (na memória é assim: 10 00 00 00). Procurem entender as coisas pelo debugger e pela memória  parece complicado  mas é MUITO mais simples  porque você não vai depender só da explicação do professor  você vai ENTENDER como realmente o compilador está fazendo a nível de memória !!;Médio;Médio;Médio;Médio;0.348;0.6768;0.232;0.232;0.232;0.3288;MIXED;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
https://www.youtube.com/watch?v=SJzd9x2S2yg;Excelente trabalho  professor  vc explica muito bem!!! Assim fica fácil de entender até os tópicos mais trabalhosos.... Obrigado!!;Médio;Médio;Médio;Médio;0.0;0.9875;0.0;0.0;0.0;0.9875;POSITIVE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
https://www.youtube.com/watch?v=SJzd9x2S2yg;Ótima explicação!Caso alguém queira fazer parte de um grupo de eletrônica analógica e digital  que também envolve programação em C  voltado para a criação de pequenos projetos e estudo da eletronica e assuntos relacionados de forma geral entre em contato: 91 98154-0096.Não deixe contato no comentário  entre em contato!;Médio;Médio;Médio;Médio;0.20833333333333334;0.56;0.0;0.0;0.0;0.3516666666666667;MIXED;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
https://www.youtube.com/watch?v=SJzd9x2S2yg;Muito bom!;Médio;Médio;Médio;Médio;0.0;1.0;0.0;0.0;0.0;1.0;POSITIVE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
https://www.youtube.com/watch?v=AdyGxhYWhoM;Explicação top.;Médio;Fácil;Alto;Médio;0.0;0.7875;0.0;0.0;0.0;0.7875;POSITIVE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
https://www.youtube.com/watch?v=AdyGxhYWhoM;Esse canal não pode &quotsumir&quot...só aprendi &quotbem&quot sobre ponteiros  aqui !!! grande professor  sem sombra de dúvidas !!!;Médio;Fácil;Alto;Médio;0.0;0.825;0.0;0.0;0.0;0.825;POSITIVE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
https://www.youtube.com/watch?v=AdyGxhYWhoM;"<a href=""https://www.youtube.com/watch?v=AdyGxhYWhoM&ampt=7m46s"">7:46</a> foi no poteiro em joão pessoa que eu descobri que a vida é boa foi minha primeira VEEEZ";Médio;Fácil;Alto;Médio;0.0;1.0;0.0;0.0;0.0;1.0;POSITIVE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
https://www.youtube.com/watch?v=AdyGxhYWhoM;obrigado!;Médio;Fácil;Alto;Médio;0.0;0.625;0.0;0.0;0.0;0.625;POSITIVE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
https://www.youtube.com/watch?v=AdyGxhYWhoM;professor desculpa  mais quando vc digita &quot%i \n&quot  &ampx --- isso não vai mostrar o endereço da variável X...   para tal precisa-se usar o operador: &quot%p \n&quot  &ampx ---- dessa forma mostraria um numero hexademal que é o endereço da variável X ... ex:. 000000000062FE14pelo menos foi assim que me ensinaram em vários vídeos sobre ponteiros aqui na internet;Médio;Fácil;Alto;Médio;0.21;0.42;0.21;0.0;0.21;0.21;MIXED;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
https://www.youtube.com/watch?v=AdyGxhYWhoM;QUE AULÃO! em 2021 é fazendo muito sucesso!;Médio;Fácil;Alto;Médio;0.0;0.0;0.0;0.0;0.0;0.0;NEUTRAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
https://www.youtube.com/watch?v=AdyGxhYWhoM;Cara  sua didática é maravilhosa  vi umas 4 video-aulas diferentes sobre ponteiros mas nem uma se compara com as suas! explicou tintin por tintin  com todos os detalhes necessários para que eu pudesse entender da melhor forma. incrível!;Médio;Fácil;Alto;Médio;0.0;1.0;0.0;0.0;0.0;1.0;POSITIVE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
https://www.youtube.com/watch?v=AdyGxhYWhoM;Ajudando em 2021 parabéns;Médio;Fácil;Alto;Médio;0.0;0.525;0.0;0.0;0.0;0.525;POSITIVE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
https://www.youtube.com/watch?v=AdyGxhYWhoM;Já li 2 tópicos de livro  já comprei curso  já li na apostila da faculdade  fórum  vídeo: nenhum me fez entender ponteiro além desse vídeo O dom de ensinar não é pra qualquer um  MIL PARABÉNS;Médio;Fácil;Alto;Médio;0.28875;0.5619791666666667;0.0;0.0;0.0;0.08072916666666667;MIXED;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
https://www.youtube.com/watch?v=AdyGxhYWhoM;Finalmente estou entendendo o assunto. Muito boa a sua didática! Parabéns!;Médio;Fácil;Alto;Médio;0.0;1.0;0.0;0.0;0.0;1.0;POSITIVE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
https://www.youtube.com/watch?v=AdyGxhYWhoM;já procurei vaaarias aulas de programação em c no youtube. Você com certeza é o melhor professor que encontrei até agora. muito obrigado pelo conteúdo  professor.;Médio;Fácil;Alto;Médio;0.0;0.375;0.0;0.0;0.0;0.375;POSITIVE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
https://www.youtube.com/watch?v=AdyGxhYWhoM;Cara  nota 10! Explicou melhor que meu professor da faculdade hehe;Médio;Fácil;Alto;Médio;0.0;1.0;0.0;0.0;0.0;1.0;POSITIVE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
https://www.youtube.com/watch?v=AdyGxhYWhoM;Então y recebe *ponteiro? Isso me bugou porque eu achei que quem recebia o valor era sempre quem estava antes do igual  não se aplica neste caso por que estamos lidando com ponteiros  é isso?;Médio;Fácil;Alto;Médio;0.0;0.7875;0.0;0.0;0.0;0.7875;POSITIVE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
https://www.youtube.com/watch?v=AdyGxhYWhoM;Muito bom;Médio;Fácil;Alto;Médio;0.0;1.0;0.0;0.0;0.0;1.0;POSITIVE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
https://www.youtube.com/watch?v=AdyGxhYWhoM;Otima explicação  entendi perfeitamente  reforçou bastate o aprendizado da faculdade.;Médio;Fácil;Alto;Médio;0.0;0.525;0.0;0.0;0.0;0.525;POSITIVE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
https://www.youtube.com/watch?v=AdyGxhYWhoM;obg pelo conteúdo... ajudou muittoooo;Médio;Fácil;Alto;Médio;0.0;0.525;0.0;0.0;0.0;0.525;POSITIVE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
https://www.youtube.com/watch?v=AdyGxhYWhoM;"<a href=""http://www.youtube.com/results?search_query=%23include"">#include</a> stdio.h&gtint main()      {      int x      x = 10       printf(&quot%i\n&quot &ampx) return 0   }meu não funcionou aparece esse erro: warning: format ‘%i’ expects argument of type ‘int’  but argument 2 has type ‘int *’ [-Wformat=]       printf(&quot%i\n&quot &ampx)";Médio;Fácil;Alto;Médio;0.7875;0.0;0.0;0.0;0.0;-0.7875;NEGATIVE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
https://www.youtube.com/watch?v=AdyGxhYWhoM;ajudou demais  vlww;Médio;Fácil;Alto;Médio;0.0;0.525;0.0;0.0;0.0;0.525;POSITIVE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
https://www.youtube.com/watch?v=AdyGxhYWhoM;Olá! Parabens pela aula incrivel =) Por gentileza  tive uma dúvida: Pq vc usa asterisco ao declarar o ponteiro (int *ponteiro)  mas na sequência vc nao usa o asterisco * (ponteiro = &ampx)! Obrigado :);Médio;Fácil;Alto;Médio;0.0;0.8875;0.0;0.0;0.0;0.8875;POSITIVE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
https://www.youtube.com/watch?v=AdyGxhYWhoM;Explicação Top!;Médio;Fácil;Alto;Médio;0.0;0.9375;0.0;0.0;0.0;0.9375;POSITIVE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
https://www.youtube.com/watch?v=pMPlngyWHLM;a Superclasse  é instanciada tbm?;Médio;Fácil;Alto;Médio;0.0;0.0;0.0;0.0;0.0;0.0;NEUTRAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
https://www.youtube.com/watch?v=pMPlngyWHLM;Loiane  parabéns pela excelente didática. Pretendo assistir essa playlist novamente para fixar ainda mais todo o conhecimento adquirido. Apenas um adendo  o título do vídeo menciona sobrecarga de método mas o tema abordado é sobrescrita  se eu estiver equivocada  peço perdão.;Médio;Fácil;Alto;Médio;0.15;0.7166666666666667;0.0;0.15;0.15;0.6333333333333333;POSITIVE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
https://www.youtube.com/watch?v=pMPlngyWHLM;Finalmente entendi esse tal de polimorfismo. Obrigada professora.;Médio;Fácil;Alto;Médio;0.0;0.2625;0.0;0.0;0.0;0.2625;POSITIVE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
https://www.youtube.com/watch?v=pMPlngyWHLM;Olha não sou de comentar em videos do youtube  muito raro  mas  tenho que dizer que sua aula foi muito boa  muito obrigado pela iniciativa  me ajudou demais  realmente consegui compreender melhor como funciona o Polimorfismo  está de parabéns pela didática  muito obrigado.;Médio;Fácil;Alto;Médio;0.0;0.8575;0.0;0.0;0.0;0.8575;POSITIVE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
https://www.youtube.com/watch?v=pMPlngyWHLM;Qual seria a diferença entre escrever: Pessoa aluno = new Aluno()eAluno aluno = new Aluno()?;Médio;Fácil;Alto;Médio;0.0;0.2625;0.0;0.0;0.0;0.2625;POSITIVE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
https://www.youtube.com/watch?v=pMPlngyWHLM;Eu estudo assim: Estudo um livro que comprei de Java e venho pra cá ver na prática. Depois treino com NetBeans;Médio;Fácil;Alto;Médio;0.0;0.7875;0.0;0.0;0.0;0.7875;POSITIVE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
https://www.youtube.com/watch?v=pMPlngyWHLM;muito obrigado  tomara que este curso fique disponível por muito tempo.;Médio;Fácil;Alto;Médio;0.0;0.525;0.0;0.0;0.0;0.525;POSITIVE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
https://www.youtube.com/watch?v=pMPlngyWHLM;Olá Loiane!!! Eu já sou um programador com nível médio. Já consigo criar pequenos aplicatvos  quero começar a comercializa-los. Quero aprender as técnicas de bloqueio que são usadas nos anti-viros para mim poder: Bloquear quando a licença expira Dar acesso quando a licença expira.Resumindo:Quero ganhar apartir da renda destes mesmos  aplicativos.;Médio;Fácil;Alto;Médio;0.2175;0.5222222222222223;0.0;0.2175;0.2175;0.4013888888888889;POSITIVE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
https://www.youtube.com/watch?v=pMPlngyWHLM;Teria como adc .mais uma classe sendo ela agregação de algumas dessas já estão no codigo?;Médio;Fácil;Alto;Médio;0.0;0.0;0.0;0.0;0.0;0.0;NEUTRAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
https://www.youtube.com/watch?v=pMPlngyWHLM;Grato pela disponibilidade e interesse da Loiane em repassar seu conhecimento com tanta qualidade.Já me inscrevi até no Insta.;Médio;Fácil;Alto;Médio;0.0;0.525;0.0;0.0;0.0;0.525;POSITIVE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
https://www.youtube.com/watch?v=pMPlngyWHLM;muito bomm! Parabéns;Médio;Fácil;Alto;Médio;0.0;1.0;0.0;0.0;0.0;1.0;POSITIVE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
https://www.youtube.com/watch?v=pMPlngyWHLM;Muito bom!;Médio;Fácil;Alto;Médio;0.0;1.0;0.0;0.0;0.0;1.0;POSITIVE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
https://www.youtube.com/watch?v=pMPlngyWHLM;Show;Médio;Fácil;Alto;Médio;0.0;0.75;0.0;0.0;0.0;0.75;POSITIVE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
https://www.youtube.com/watch?v=pMPlngyWHLM;Mulher incrível  parabéns!!;Médio;Fácil;Alto;Médio;0.0;1.0;0.0;0.0;0.0;1.0;POSITIVE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
https://www.youtube.com/watch?v=pMPlngyWHLM;Parabéns Loiane.!!! Só não entendi o porque o &quots += ...&quot. Não seria apenas &quots = ...&quot? Excelente explicação.;Médio;Fácil;Alto;Médio;0.0;0.9625;0.0;0.0;0.0;0.9625;POSITIVE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
https://www.youtube.com/watch?v=pMPlngyWHLM;Rafael Dennerson me indicou seu canal  muito bom!;Médio;Fácil;Alto;Médio;0.0;1.0;0.0;0.0;0.0;1.0;POSITIVE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
https://www.youtube.com/watch?v=pMPlngyWHLM;Como eu nunca te achei antes :´( MDS  Excelente aula  parabéns @.@.;Médio;Fácil;Alto;Médio;0.0;1.0;0.0;0.0;0.0;1.0;POSITIVE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
https://www.youtube.com/watch?v=pMPlngyWHLM;Ótimas aulas.;Médio;Fácil;Alto;Médio;0.0;0.7875;0.0;0.0;0.0;0.7875;POSITIVE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
https://www.youtube.com/watch?v=pMPlngyWHLM;Excelente aula;Médio;Fácil;Alto;Médio;0.0;1.0;0.0;0.0;0.0;1.0;POSITIVE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
https://www.youtube.com/watch?v=pMPlngyWHLM;suas aulas são muito boas! parabéns;Médio;Fácil;Alto;Médio;0.0;0.9375;0.0;0.0;0.0;0.9375;POSITIVE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
https://www.youtube.com/watch?v=qiGTRJlCnlA;Cara  a didática do Estêvão é maravilhosa  nossa senhora.;Alto;Fácil;Médio;Difícil;0.0;1.0;0.0;0.0;0.0;1.0;POSITIVE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
https://www.youtube.com/watch?v=qiGTRJlCnlA;Muito bem explicado  obrigado !!!;Alto;Fácil;Médio;Difícil;0.0;1.0;0.0;0.0;0.0;1.0;POSITIVE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
https://www.youtube.com/watch?v=qiGTRJlCnlA;Muito didático. ??????;Alto;Fácil;Médio;Difícil;0.0;0.525;0.0;0.0;0.0;0.525;POSITIVE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
https://www.youtube.com/watch?v=qiGTRJlCnlA;"em <a href=""https://www.youtube.com/watch?v=qiGTRJlCnlA&ampt=7m05s"">7:05</a> tu me pegou kkkkk";Alto;Fácil;Médio;Difícil;0.0;0.0;0.0;0.0;0.0;0.0;NEUTRAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
https://www.youtube.com/watch?v=qiGTRJlCnlA;muito foda;Alto;Fácil;Médio;Difícil;0.0;0.0;0.0;0.0;0.0;0.0;NEUTRAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
https://www.youtube.com/watch?v=qiGTRJlCnlA;A sintaxe lembra muito  MySQL;Alto;Fácil;Médio;Difícil;0.0;0.7875;0.0;0.0;0.0;0.7875;POSITIVE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
